"Organism","Antibiotic","R_count","NI_count","Blank_count","Category"
"Bergeyella zoohelcum","Penicillin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Pirlimycin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Pradofloxacin",0,1,1,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Rifampin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Spectinomycin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Streptomycin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Sulphadimethoxime",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Sulphadimethoxine",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Sulphathiazole",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Tetracycline",0,2,0,"NI Dominant"
"Bergeyella zoohelcum","Tiamulin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Ticarcillin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Tildipirosin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Tilmicosin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Tobramycin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Tulathromycin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Tylosin",0,0,2,"Mixed/Blank Dominant"
"Bergeyella zoohelcum","Vancomycin",0,0,2,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Amikacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Amoxicillin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Azithromycin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Bacitracin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","CTZD",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cefalexin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cefazolin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cefiofur",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cefovecin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cefoxitin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cefpodoxime",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Ceftazidime",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cephalexin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Cephalothin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Chloramphenicol",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Chlortetracycline",0,0,5,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Ciprofloxacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Clarithromycin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Clindamycin",12,0,0,"R Dominant"
"Bibersteinia trehalosi","Danofloxacin",0,12,0,"NI Dominant"
"Bibersteinia trehalosi","Doxycycline",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Enrofloxacin",1,8,0,"NI Dominant"
"Bibersteinia trehalosi","Erythromycin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Florfenicol",1,0,0,"R Dominant"
"Bibersteinia trehalosi","Gamithromycin",0,5,7,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Gentamicin",0,4,0,"NI Dominant"
"Bibersteinia trehalosi","Imipenem",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Marbofloxacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Minocycline",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Moxifloxacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Neomycin",0,0,0,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Nitrofurantoin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Novobiocin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","OXYT",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Ofloxacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Orbifloxacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Oxacillin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Oxytetracycline",6,0,5,"R Dominant"
"Bibersteinia trehalosi","Penicillin",12,0,0,"R Dominant"
"Bibersteinia trehalosi","Pirlimycin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Pradofloxacin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Rifampin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Spectinomycin",0,4,0,"NI Dominant"
"Bibersteinia trehalosi","Streptomycin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Sulphadimethoxime",2,0,8,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Sulphadimethoxine",1,0,4,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Sulphathiazole",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Tetracycline",2,0,8,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Tiamulin",0,0,0,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Ticarcillin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Tildipirosin",0,5,7,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Tilmicosin",0,0,0,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Tobramycin",0,0,12,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Trimethoprim",1,0,4,"Mixed/Blank Dominant"
"Bibersteinia trehalosi","Tulathromycin",0,12,0,"NI Dominant"
"Bibersteinia trehalosi","Tylosin",0,12,0,"NI Dominant"
"Bibersteinia trehalosi","Vancomycin",0,0,12,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Amoxicillin",1,9,5,"NI Dominant"
"Bordetella bronchiseptica","Ampicillin",19,9,0,"R Dominant"
"Bordetella bronchiseptica","Azithromycin",0,4,42,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Bacitracin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","CTZD",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Cefalexin",16,0,30,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Cefazolin",36,9,1,"R Dominant"
"Bordetella bronchiseptica","Cefiofur",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Cefovecin",29,12,5,"R Dominant"
"Bordetella bronchiseptica","Cefoxitin",13,0,32,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Cefpodoxime",13,28,5,"NI Dominant"
"Bordetella bronchiseptica","Ceftazidime",2,0,17,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Ceftiofur",19,0,27,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Cephalexin",0,9,37,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Cephalothin",0,2,44,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Chloramphenicol",1,0,1,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Chlortetracycline",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Ciprofloxacin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Clarithromycin",0,4,42,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Clindamycin",17,0,29,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Danofloxacin",0,1,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Enrofloxacin",0,30,0,"NI Dominant"
"Bordetella bronchiseptica","Erythromycin",5,6,26,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Florfenicol",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Gamithromycin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Gentamicin",9,0,0,"R Dominant"
"Bordetella bronchiseptica","Imipenem",0,0,27,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Marbofloxacin",0,39,5,"NI Dominant"
"Bordetella bronchiseptica","Minocycline",0,0,44,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Moxifloxacin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Neomycin",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Nitrofurantoin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Novobiocin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","OXYT",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Ofloxacin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Orbifloxacin",0,24,21,"NI Dominant"
"Bordetella bronchiseptica","Oxacillin",19,0,26,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Oxytetracycline",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Penicillin",21,0,25,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Pirlimycin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Pradofloxacin",0,7,38,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Rifampin",1,18,26,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Spectinomycin",1,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Streptomycin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Sulphadimethoxime",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Sulphadimethoxine",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Sulphathiazole",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Tetracycline",0,21,15,"NI Dominant"
"Bordetella bronchiseptica","Tiamulin",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Ticarcillin",0,0,28,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Tildipirosin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Tilmicosin",0,0,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Tobramycin",0,0,46,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Trimethoprim",22,0,0,"R Dominant"
"Bordetella bronchiseptica","Tulathromycin",0,1,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Tylosin",0,1,45,"Mixed/Blank Dominant"
"Bordetella bronchiseptica","Vancomycin",0,0,46,"Mixed/Blank Dominant"
"Bordetella hinzii","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Amoxicillin",0,1,0,"NI Dominant"
"Bordetella hinzii","Ampicillin",1,0,0,"R Dominant"
"Bordetella hinzii","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","CTZD",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Cefazolin",0,1,0,"NI Dominant"
"Bordetella hinzii","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Cefovecin",0,1,0,"NI Dominant"
"Bordetella hinzii","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Cefpodoxime",0,1,0,"NI Dominant"
"Bordetella hinzii","Ceftazidime",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Ceftiofur",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Cephalexin",0,1,0,"NI Dominant"
"Bordetella hinzii","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Clindamycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Danofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Doxycycline",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Enrofloxacin",0,1,0,"NI Dominant"
"Bordetella hinzii","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Florfenicol",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Marbofloxacin",0,1,0,"NI Dominant"
"Bordetella hinzii","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","OXYT",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Orbifloxacin",0,1,0,"NI Dominant"
"Bordetella hinzii","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Penicillin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Spectinomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Tetracycline",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Tiamulin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Tilmicosin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Bordetella hinzii","Tulathromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Tylosin",0,0,1,"Mixed/Blank Dominant"
"Bordetella hinzii","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Ampicillin",0,1,0,"NI Dominant"
"Bordetella trematum","Azithromycin",0,1,0,"NI Dominant"
"Bordetella trematum","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","CTZD",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Cefazolin",0,1,0,"NI Dominant"
"Bordetella trematum","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Ceftazidime",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Ceftiofur",0,1,0,"NI Dominant"
"Bordetella trematum","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Clarithromycin",0,1,0,"NI Dominant"
"Bordetella trematum","Clindamycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Danofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Doxycycline",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Enrofloxacin",0,1,0,"NI Dominant"
"Bordetella trematum","Erythromycin",0,1,0,"NI Dominant"
"Bordetella trematum","Florfenicol",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","OXYT",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Oxacillin",0,1,0,"NI Dominant"
"Bordetella trematum","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Penicillin",0,1,0,"NI Dominant"
"Bordetella trematum","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Rifampin",0,1,0,"NI Dominant"
"Bordetella trematum","Spectinomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Tetracycline",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Tiamulin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Ticarcillin",0,0,0,"Mixed/Blank Dominant"
"Bordetella trematum","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Tilmicosin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Trimethoprim",1,0,0,"R Dominant"
"Bordetella trematum","Tulathromycin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Tylosin",0,0,1,"Mixed/Blank Dominant"
"Bordetella trematum","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","CTZD",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Chlortetracycline",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Clindamycin",1,0,0,"R Dominant"
"Branhamella ovis","Danofloxacin",0,1,0,"NI Dominant"
"Branhamella ovis","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Neomycin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","OXYT",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Oxytetracycline",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Penicillin",0,1,0,"NI Dominant"
"Branhamella ovis","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Spectinomycin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Sulphadimethoxime",1,0,0,"R Dominant"
"Branhamella ovis","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Tetracycline",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Tiamulin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Tilmicosin",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Branhamella ovis","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Branhamella ovis","Tulathromycin",0,1,0,"NI Dominant"
"Branhamella ovis","Tylosin",0,1,0,"NI Dominant"
"Branhamella ovis","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Amoxicillin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","CTZD",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cefazolin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cefovecin",0,1,0,"NI Dominant"
"Brevibacterium sp.","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cefpodoxime",0,1,0,"NI Dominant"
"Brevibacterium sp.","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Ceftiofur",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Cephalothin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Clindamycin",1,0,0,"R Dominant"
"Brevibacterium sp.","Danofloxacin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Doxycycline",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Erythromycin",0,1,0,"NI Dominant"
"Brevibacterium sp.","Florfenicol",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Marbofloxacin",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Minocycline",0,0,0,"Mixed/Blank Dominant"
"Brevibacterium sp.","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","OXYT",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Brevibacterium sp.","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
